"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"4027","OPTCUR","EURINR","OPTION","16-Feb-2024",90,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.5425,3.3075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.925,"EURINR"
"4183","OPTCUR","EURINR","OPTION","16-Feb-2024",90.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.6425,3.4575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.05,"EURINR"
"4213","OPTCUR","EURINR","OPTION","16-Feb-2024",90.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.75,3.61,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.18,"EURINR"
"4232","OPTCUR","EURINR","OPTION","16-Feb-2024",90.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.86,3.77,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.315,"EURINR"
"4262","OPTCUR","EURINR","OPTION","16-Feb-2024",91,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.9725,3.9275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.45,"EURINR"
"4466","OPTCUR","EURINR","OPTION","16-Feb-2024",91.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.09,4.09,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.59,"EURINR"
"4636","OPTCUR","EURINR","OPTION","16-Feb-2024",91.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.21,4.255,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.7325,"EURINR"
"4729","OPTCUR","EURINR","OPTION","16-Feb-2024",91.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.3325,4.4225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.8775,"EURINR"
"5047","OPTCUR","EURINR","OPTION","16-Feb-2024",92,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.4625,4.5925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.0275,"EURINR"
"5287","OPTCUR","EURINR","OPTION","16-Feb-2024",92.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.5925,4.7625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.1775,"EURINR"
"5312","OPTCUR","EURINR","OPTION","16-Feb-2024",92.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.7275,4.9375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.3325,"EURINR"
"5423","OPTCUR","EURINR","OPTION","16-Feb-2024",92.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.865,5.115,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.49,"EURINR"
"5543","OPTCUR","EURINR","OPTION","16-Feb-2024",93,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.01,5.295,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.6525,"EURINR"
"5553","OPTCUR","EURINR","OPTION","16-Feb-2024",93.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.155,5.475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.815,"EURINR"
"5616","OPTCUR","EURINR","OPTION","16-Feb-2024",93.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.3075,5.6575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.9825,"EURINR"
"5618","OPTCUR","EURINR","OPTION","16-Feb-2024",93.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.46,5.84,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.15,"EURINR"
"5683","OPTCUR","EURINR","OPTION","16-Feb-2024",94,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.6175,6.0275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.3225,"EURINR"
"5698","OPTCUR","EURINR","OPTION","16-Feb-2024",94.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.78,6.215,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.25,"EURINR"
"5801","OPTCUR","EURINR","OPTION","16-Feb-2024",94.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.945,6.405,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.445,"EURINR"
"5951","OPTCUR","EURINR","OPTION","16-Feb-2024",94.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.115,6.595,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.6425,"EURINR"
"5962","OPTCUR","EURINR","OPTION","16-Feb-2024",95,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.095,5.595,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.845,"EURINR"
"6143","OPTCUR","EURINR","OPTION","16-Feb-2024",95.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.3125,5.8325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.05,"EURINR"
"6145","OPTCUR","EURINR","OPTION","16-Feb-2024",95.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.53,6.07,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.2625,"EURINR"
"6234","OPTCUR","EURINR","OPTION","16-Feb-2024",95.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.755,6.31,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.475,"EURINR"
"6245","OPTCUR","EURINR","OPTION","16-Feb-2024",96,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.975,6.545,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.6925,"EURINR"
"6316","OPTCUR","EURINR","OPTION","16-Feb-2024",96.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.21,6.79,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.9125,"EURINR"
"6318","OPTCUR","EURINR","OPTION","16-Feb-2024",96.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.435,7.025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.135,"EURINR"
"6320","OPTCUR","EURINR","OPTION","16-Feb-2024",96.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.6675,7.2725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.3625,"EURINR"
"6322","OPTCUR","EURINR","OPTION","16-Feb-2024",97,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.905,7.515,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.59,"EURINR"
"6870","OPTCUR","EURINR","OPTION","23-Feb-2024",83.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.7925,7.4125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.6025,"EURINR"
"6913","OPTCUR","EURINR","OPTION","23-Feb-2024",84,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.5575,7.1675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.3625,"EURINR"
"6925","OPTCUR","EURINR","OPTION","23-Feb-2024",84.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.325,6.925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.125,"EURINR"
"6929","OPTCUR","EURINR","OPTION","23-Feb-2024",84.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.095,6.685,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.89,"EURINR"
"6933","OPTCUR","EURINR","OPTION","23-Feb-2024",84.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.8675,6.4425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.655,"EURINR"
"6966","OPTCUR","EURINR","OPTION","23-Feb-2024",85,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.6425,6.2025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.4225,"EURINR"
"6988","OPTCUR","EURINR","OPTION","23-Feb-2024",85.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.4225,5.9675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.195,"EURINR"
"7000","OPTCUR","EURINR","OPTION","23-Feb-2024",85.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.205,5.73,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.9675,"EURINR"
"7035","OPTCUR","EURINR","OPTION","23-Feb-2024",85.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.9925,5.4975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.745,"EURINR"
"7037","OPTCUR","EURINR","OPTION","23-Feb-2024",86,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.78,5.265,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.5225,"EURINR"
"7044","OPTCUR","EURINR","OPTION","23-Feb-2024",86.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.5775,5.0375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.3075,"EURINR"
"7051","OPTCUR","EURINR","OPTION","23-Feb-2024",86.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.375,4.81,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.0925,"EURINR"
"7058","OPTCUR","EURINR","OPTION","23-Feb-2024",86.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.18,4.59,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7076","OPTCUR","EURINR","OPTION","23-Feb-2024",87,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.99,4.37,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7081","OPTCUR","EURINR","OPTION","23-Feb-2024",87.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.805,4.155,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7092","OPTCUR","EURINR","OPTION","23-Feb-2024",87.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.625,3.94,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7094","OPTCUR","EURINR","OPTION","23-Feb-2024",87.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.45,3.735,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7096","OPTCUR","EURINR","OPTION","23-Feb-2024",88,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.285,3.53,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7098","OPTCUR","EURINR","OPTION","23-Feb-2024",88.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.125,3.335,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7112","OPTCUR","EURINR","OPTION","23-Feb-2024",88.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.97,3.14,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7114","OPTCUR","EURINR","OPTION","23-Feb-2024",88.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.8225,2.9525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7116","OPTCUR","EURINR","OPTION","23-Feb-2024",89,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.685,2.77,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7118","OPTCUR","EURINR","OPTION","23-Feb-2024",89.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.55,2.595,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7137","OPTCUR","EURINR","OPTION","23-Feb-2024",89.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.425,2.425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7139","OPTCUR","EURINR","OPTION","23-Feb-2024",89.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.305,2.26,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7141","OPTCUR","EURINR","OPTION","23-Feb-2024",90,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.195,2.105,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7143","OPTCUR","EURINR","OPTION","23-Feb-2024",90.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.0875,1.9525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7145","OPTCUR","EURINR","OPTION","23-Feb-2024",90.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.99,1.81,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7147","OPTCUR","EURINR","OPTION","23-Feb-2024",90.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.8975,1.6725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7149","OPTCUR","EURINR","OPTION","23-Feb-2024",91,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.8075,1.5425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7151","OPTCUR","EURINR","OPTION","23-Feb-2024",91.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.73,1.42,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7153","OPTCUR","EURINR","OPTION","23-Feb-2024",91.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.6575,1.3025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7155","OPTCUR","EURINR","OPTION","23-Feb-2024",91.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.5875,1.1925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7157","OPTCUR","EURINR","OPTION","23-Feb-2024",92,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.525,1.09,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7159","OPTCUR","EURINR","OPTION","23-Feb-2024",92.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.4675,0.9925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7161","OPTCUR","EURINR","OPTION","23-Feb-2024",92.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.415,0.9,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7163","OPTCUR","EURINR","OPTION","23-Feb-2024",92.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.3675,0.8175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7173","OPTCUR","EURINR","OPTION","23-Feb-2024",93,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.325,0.74,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5325,"EURINR"
"7302","OPTCUR","EURINR","OPTION","23-Feb-2024",93.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.2875,0.6675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4775,"EURINR"
"7311","OPTCUR","EURINR","OPTION","23-Feb-2024",93.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.2525,0.5975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.425,"EURINR"
"8206","OPTCUR","EURINR","OPTION","23-Feb-2024",93.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.2225,0.5375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.38,"EURINR"
"9178","OPTCUR","EURINR","OPTION","23-Feb-2024",94,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.1925,0.4825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3375,"EURINR"
"10367","OPTCUR","EURINR","OPTION","23-Feb-2024",94.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.1675,0.4275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2975,"EURINR"
"10377","OPTCUR","EURINR","OPTION","23-Feb-2024",94.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.1475,0.3825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.265,"EURINR"
"10379","OPTCUR","EURINR","OPTION","23-Feb-2024",94.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.125,0.34,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2325,"EURINR"
"10381","OPTCUR","EURINR","OPTION","23-Feb-2024",95,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.1075,0.3025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.205,"EURINR"
"10383","OPTCUR","EURINR","OPTION","23-Feb-2024",95.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0925,0.2675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.18,"EURINR"
"10385","OPTCUR","EURINR","OPTION","23-Feb-2024",95.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.08,0.235,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1575,"EURINR"
"10387","OPTCUR","EURINR","OPTION","23-Feb-2024",95.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0675,0.2075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1375,"EURINR"
"6883","OPTCUR","EURINR","OPTION","23-Feb-2024",83.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.02,0.075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0475,"EURINR"
"6914","OPTCUR","EURINR","OPTION","23-Feb-2024",84,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0225,0.0875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.055,"EURINR"
"6926","OPTCUR","EURINR","OPTION","23-Feb-2024",84.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.03,0.105,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0675,"EURINR"
"6930","OPTCUR","EURINR","OPTION","23-Feb-2024",84.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0375,0.1225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.08,"EURINR"
"6965","OPTCUR","EURINR","OPTION","23-Feb-2024",84.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.045,0.14,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0925,"EURINR"
"6967","OPTCUR","EURINR","OPTION","23-Feb-2024",85,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.055,0.165,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.11,"EURINR"
"6999","OPTCUR","EURINR","OPTION","23-Feb-2024",85.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.065,0.195,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.13,"EURINR"
"7034","OPTCUR","EURINR","OPTION","23-Feb-2024",85.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.08,0.225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1525,"EURINR"
"7036","OPTCUR","EURINR","OPTION","23-Feb-2024",85.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0925,0.2575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.175,"EURINR"
"7043","OPTCUR","EURINR","OPTION","23-Feb-2024",86,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.1125,0.2975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.205,"EURINR"
"7045","OPTCUR","EURINR","OPTION","23-Feb-2024",86.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.13,0.34,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.235,"EURINR"
"7052","OPTCUR","EURINR","OPTION","23-Feb-2024",86.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.1525,0.3875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.27,"EURINR"
"7075","OPTCUR","EURINR","OPTION","23-Feb-2024",86.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.18,0.44,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"7077","OPTCUR","EURINR","OPTION","23-Feb-2024",87,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.2075,0.4975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
