"Token","ShortName","Series","CompanyName","TickSize","LotSize","ScripCode","MarketLot","BCastFlag","AVMBuyMargin","AVMSellMargin","ScripID","ScripName","GroupName","NdFlag","NDSDate","NDEDate","SuspStatus","avmflag","SuspensionReason","Suspensiondate","DateOfListing","DateOfDeListing","IssuePrice","FaceValue","ISINCode","52WeeksHigh","52WeeksLow","LifeTimeHigh","LifeTimeLow","HighDate","LowDate","MarginPercentage","ExchangeCode"
"500253","LICHF","DR","LIC HOUSING FINANCE LIMITED",570.65,1,"500253",0,0,0,0,"LICHSGFIN","LIC HOUSING FINANCE LIMITED","","","","","","","","","","",466.95,2,"INE115A01026",527,315.45,794.1,4.4,"","","","LICHSGFIN"
"539480","LICNIF","DR","LIC NOMURA MF ETF FD NIFTY50",273.64,1,"539480",0,0,0,0,"LICNETFN50","LIC NOMURA MF ETF FD NIFTY50","","","","","","","","","","",182.43,10,"INF767K01OS7",230.98,176.85,230.98,64.5,"","","","LICNETFN50"
"539487","LICSEN","DR","LIC NOMURA MF ETF SENSEX",917.77,1,"539487",0,0,0,0,"LICNETFSEN","LIC NOMURA MF ETF SENSEX","","","","","","","","","","",611.84,10,"INF767K01OT5",784,620.85,784,260,"","","","LICNETFSEN"
"506113","LIFDRU","C","LIFELINE DRUGS & PHARMA LTD",141.1,1,"506113",0,0,0,0,"LIFELINE","LIFELINE DRUGS & PHARMA LTD","","","","","","","","","","",127.7,1,"INE776N01028",330,134.4,330,0.05,"","","","LIFELINE"
"514446","LIFFAB","DR","LS INDUSTRIES LIMITED",15.75,1,"514446",0,0,0,0,"LSIND","LS INDUSTRIES LIMITED","","","","","","","","","","",14.25,1,"INE345D01031",20.5,8.63,20.5,0.1,"","","","LSIND"
"539927","LIKCON","C","LIKHAMI CONSULTING LIMITED",139.4,1,"539927",0,0,0,0,"LIKHAMI","LIKHAMI CONSULTING LIMITED","","","","","","","","","","",126.2,10,"INE920T01011",150,123.6,157.5,12.5,"","","","LIKHAMI"
"543240","LIKINF","DR","LIKHITHA INFRASTRUCTURE LTD",353.45,1,"543240",0,0,0,0,"LIKHITHA","LIKHITHA INFRASTRUCTURE LTD","","","","","","","","","","",235.65,5,"INE060901027",342.65,198,342.65,62.5,"","","","LIKHITHA"
"507759","LIMCHE","C","LIME CHEMICALS LTD",25.81,1,"507759",0,0,0,0,"LIMECHM","LIME CHEMICALS LTD","","","","","","","","","","",23.37,10,"INE891G01011",40,19.05,122.55,0.85,"","","","LIMECHM"
"523457","LININ","DR","LINDE INDIA LIMITED",7066.25,1,"523457",0,0,0,0,"LINDEINDIA","LINDE INDIA LIMITED","","","","","","","","","","",4710.85,10,"INE473A01011",6885.95,3066,6885.95,14.65,"","","","LINDEINDIA"
"512349","LININD","C","LINKHOUSE INDUSTRIES LTD",0.72,1,"512349",0,0,0,0,"LINKH","LINKHOUSE INDUSTRIES LTD","","","","","","","","","","",0.66,1,"INE080C01028",1.34,0.59,75.03,0.59,"","","","LINKH"
"508982","LINLEA","C","LINKSON INTERNATIONAL LIMITED",95.28,1,"508982",0,0,0,0,"LINKSONI","LINKSON INTERNATIONAL LIMITED","","","","","","","","","","",86.22,5,"INE996E01021",188.7,81.95,328.2,1.49,"","","","LINKSONI"
"517463","LINMIC","C","LINAKS MICROELECTRONICS LTD",1.22,1,"517463",0,0,0,0,"LINAKS","LINAKS MICROELECTRONICS LTD","","","","","","","","","","",1.16,1,"INE028C01027",1.3,1.1,49,0.31,"","","","LINAKS"
"531241","LINPEN","DR","LINC LIMITED",842.75,1,"531241",0,0,0,0,"LINC","LINC LIMITED","","","","","","","","","","",561.85,10,"INE802B01019",883.65,350.05,883.65,5,"","","","LINC"
"531633","LINPH","DR","LINCOLN PHARMACEUTICALS LTD",792.35,1,"531633",0,0,0,0,"LINCOPH","LINCOLN PHARMACEUTICALS LTD","","","","","","","","","","",528.25,10,"INE405C01035",704.8,301.25,704.8,8.05,"","","","LINCOPH"
"524748","LINPHA","DR","LINK PHARMA CHEM LTD",53.38,1,"524748",0,0,0,0,"LINKPH","LINK PHARMA CHEM LTD","","","","","","","","","","",35.6,10,"INE302F01011",75,34.11,75,0.84,"","","","LINKPH"
"524103","LINPOL","C","LINEAR INDUSTRIES LTD",11.41,1,"524103",0,0,0,0,"LINEARIND","LINEAR INDUSTRIES LTD","","","","","","","","","","",10.33,10,"INE808D01012",17.1,8.97,35,1.6,"","","","LINEARIND"
"526604","LIPSYS","C","LIPPI SYSTEMS LTD",15.19,1,"526604",0,0,0,0,"LIPPISYS","LIPPI SYSTEMS LTD","","","","","","","","","","",13.75,10,"INE845B01018",18.65,11.58,37.5,0.35,"","","","LIPPISYS"
"531756","LIVFIN","DR","LIVERPOOL FINANCE",6.19,1,"531756",0,0,0,0,"LIVERPO","LIVERPOOL FINANCE","","","","","","","","","","",4.13,10,"INE376D01010",11.7,2.75,35.7,2.05,"","","","LIVERPO"
"509011","LIVROO","C","CHISEL & HAMMER (MOBEL) LIMITE",5.13,1,"509011",0,0,0,0,"LIVNGRL","CHISEL & HAMMER (MOBEL) LIMITE","","","","","","","","","","",4.65,10,"INE426G01016",83.2,4.03,292.9,4.03,"","","","LIVNGRL"
"507912","LKPMER","DR","LKP FINANCE LIMITED",173.85,1,"507912",0,0,0,0,"LKPFIN","LKP FINANCE LIMITED","","","","","","","","","","",157.35,10,"INE724A01017",166.55,71.1,239,1,"","","","LKPFIN"
"540192","LKPSEC","DR","LKP SECURITIES LIMITED",17.02,1,"540192",0,0,0,0,"LKPSEC","LKP SECURITIES LIMITED","","","","","","","","","","",11.36,2,"INE341H01023",16.63,10,28.6,3.28,"","","","LKPSEC"
"517518","LLOELE","C","LEEL ELECTRICALS LIMITED",2.89,1,"517518",0,0,0,0,"LEEL","LEEL ELECTRICALS LIMITED","","","","","","","","","","",2.63,10,"INE245C01019",27.55,2.31,340.4,1.5,"","","","LEEL"
"507870","LLOFIN","C","LLOYDS FINANCE LTD",0.79,1,"507870",0,0,0,0,"LLOYDFIN","LLOYDS FINANCE LTD","","","","","","","","","","",0.73,10,"INE174A01015",0.9,0.37,234.17,0.37,"","","","LLOYDFIN"
"512455","LLOMET","DR","LLOYDS METALS AND ENERGY LIMIT",723.1,1,"512455",0,0,0,0,"LLOYDSME","LLOYDS METALS AND ENERGY LIMIT","","","","","","","","","","",482.1,1,"INE281B01032",687.85,171.3,687.85,0.07,"","","","LLOYDSME"
"531527","LLOROC","DR","LLOYD ROCKFIBRES",4.2,1,"531527",0,0,0,0,"LLORF","LLOYD ROCKFIBRES","","","","","","","","","","",3.8,10,"INE640D01019",0,0,12,3.5,"","","","LLORF"
"539992","LLOST","C","LLOYDS ENGINEERINGWORKS LTD",50.14,1,"539992",0,0,0,0,"LLOYDSENGG","LLOYDS ENGINEERINGWORKS LTD","","","","","","","","","","",45.38,1,"INE093R01011",59.81,12.82,59.81,0.3,"","","","LLOYDSENGG"
"500254","LLOSTE","DR","UTTAM VALUE STEELS LTD",0.26,1,"500254",0,0,0,0,"UTTAMVALUE","UTTAM VALUE STEELS LTD","","","","","","","","","","",0.24,1,"INE292A01023",0.69,0.19,81.35,0.19,"","","","UTTAMVALUE"
"500255","LML","DR","LML LIMITED",3.85,1,"500255",0,0,0,0,"LML","LML LIMITED","","","","","","","","","","",3.49,10,"INE862A01015",13.77,3.67,172.1,3.67,"","","","LML"
"530745","LNPOLY","C","LN INDUSTRIES INDIA LIMITED",2.19,1,"530745",0,0,0,0,"LNIND","LN INDUSTRIES INDIA LIMITED","","","","","","","","","","",2.15,10,"INE366C01013",5.44,2.19,43.2,1.25,"","","","LNIND"
"514203","LOHPOL","DR","LOHIA POLYESTER",2.1,1,"514203",0,0,0,0,"","LOHIA POLYESTER","","","","","","","","","","",1.9,10,"",0,0,20,0.3,"","","",""
"590082","LOHSEC","DR","LOHIA SECURITIES LIMITED",204.75,1,"590082",0,0,0,0,"LOHIASEC","LOHIA SECURITIES LIMITED","","","","","","","","","","",185.25,10,"INE803B01017",408.2,122.9,500,30.25,"","","","LOHIASEC"
"500256","LOKHOU","C","LOK HOUSING & CONSTRUCTION LTD",4.31,1,"500256",0,0,0,0,"LOKHSG","LOK HOUSING & CONSTRUCTION LTD","","","","","","","","","","",3.91,10,"INE367C01011",6.6,3.09,645,1.85,"","","","LOKHSG"
"532740","LOKMAC","DR","LOKESH MACHINES LIMITED",375.9,1,"532740",0,0,0,0,"LOKESHMACH","LOKESH MACHINES LIMITED","","","","","","","","","","",250.6,10,"INE397H01017",319.2,88.55,319.2,12.8,"","","","LOKESHMACH"
"526568","LONTEA","C","LONGVIEW TEA COMPANY LTD",28.12,1,"526568",0,0,0,0,"LONTE","LONGVIEW TEA COMPANY LTD","","","","","","","","","","",25.46,10,"INE696E01019",30,20.74,140,3.86,"","","","LONTE"
"534422","LOOHEA","DR","LOOKS HEALTH SERVICES LIMITED",6.75,1,"534422",0,0,0,0,"LOOKS","LOOKS HEALTH SERVICES LIMITED","","","","","","","","","","",5.53,10,"INE204N01013",7.65,3.75,249.71,1.19,"","","","LOOKS"
"540952","LORAPP","DR","LORENZINI APPARELS LIMITED",288.1,1,"540952",0,0,0,0,"LAL","LORENZINI APPARELS LIMITED","","","","","","","","","","",235.8,10,"INE740X01015",287.95,62.1,287.95,3,"","","","LAL"
"530039","LORCHE","DR","LORDS CHEMICALS LTD",3.84,1,"530039",0,0,0,0,"LORDSCH","LORDS CHEMICALS LTD","","","","","","","","","","",3.48,10,"INE554C01014",31,3.32,208.85,0.5,"","","","LORDSCH"
"500284","LORCHL","DR","LORDS CHLORO ALKALI LTD",194.45,1,"500284",0,0,0,0,"LORDSCHLO","LORDS CHLORO ALKALI LTD","","","","","","","","","","",129.65,10,"INE846D01012",246.5,136,418.8,0.8,"","","","LORDSCHLO"
"530065","LORISH","C","LORDS ISHWAR HOTELS LIMITED",15.21,1,"530065",0,0,0,0,"LORDSHOTL","LORDS ISHWAR HOTELS LIMITED","","","","","","","","","","",13.77,10,"INE689J01013",19.61,7,23.2,0.8,"","","","LORDSHOTL"
"51054","LOROFS","DR","LORDS CHLORO ALKALI OFS",0,1,"51054",0,0,0,0,"LORDSCHLO","LORDS CHLORO ALKALI OFS","","","","","","","","","","",0,10,"INE000000054",0,0,0,0,"","","","LORDSCHLO"
"523475","LOTCHO","C","LOTUS CHOCOLATE CO LTD",238.35,1,"523475",0,0,0,0,"LOTUSCHO","LOTUS CHOCOLATE CO LTD","","","","","","","","","","",215.65,10,"INE026D01011",480.45,92.55,480.45,1.65,"","","","LOTUSCHO"
"532998","LOTEYE","DR","LOTUS EYE HOSPITAL AND INS LTD",105.85,1,"532998",0,0,0,0,"LEHIL","LOTUS EYE HOSPITAL AND INS LTD","","","","","","","","","","",70.57,10,"INE947I01017",110.9,56.3,110.9,4.43,"","","","LEHIL"
"533343","LOVLIN","DR","LOVABLE LINGERIE LIMITED",186.1,1,"533343",0,0,0,0,"LOVABLE","LOVABLE LINGERIE LIMITED","","","","","","","","","","",124.1,10,"INE597L01014",167.8,84.15,636.5,34,"","","","LOVABLE"
"539227","LOYEQU","DR","LOYAL EQUIPMENTS LIMITED",260.6,1,"539227",0,0,0,0,"LOYAL","LOYAL EQUIPMENTS LIMITED","","","","","","","","","","",235.8,10,"INE876S01017",248.2,42.4,248.2,6.73,"","","","LOYAL"
"514036","LOYTEX","DR","LOYAL TEXTILES MILLS LTD",763.65,1,"514036",0,0,0,0,"LOYALTEX","LOYAL TEXTILES MILLS LTD","","","","","","","","","","",509.15,10,"INE970D01010",818.9,463,1780,17,"","","","LOYALTEX"
"533519","LTFINA","DR","LT FINANCE HOLDINGS LIMITED",170.1,1,"533519",0,0,0,0,"L&TFH","LT FINANCE HOLDINGS LIMITED","","","","","","","","","","",139.2,10,"INE498L01015",157.6,78.97,185.84,44.75,"","","","L&TFH"
"936510","LTFN13","DR","L&T FIN SRI OPT 1 9 LOA 13AP22",1218,1,"936510",0,0,0,0,"9LTFL22","L&T FIN SRI OPT 1 9 LOA 13AP22","","","","","","","","","","",812,1000,"INE027E07881",1399.99,980.67,0,0,"","","","9LTFL22"
"936512","LTFN14","DR","L&T FIN SRI OPT2 9.1LOA 13AP22",1201.26,1,"936512",0,0,0,0,"91LTFL22","L&T FIN SRI OPT2 9.1LOA 13AP22","","","","","","","","","","",800.84,1000,"INE027E07899",1169.21,1000,0,0,"","","","91LTFL22"
"936514","LTFN15","DR","L&T FIN SRII OPT1 9 LOA 13AP22",1543.2,1,"936514",0,0,0,0,"0LTFL22","L&T FIN SRII OPT1 9 LOA 13AP22","","","","","","","","","","",1028.8,1000,"INE027E07907",1286,1151.01,0,0,"","","","0LTFL22"
"936516","LTFN16","DR","L&T FIN SRII OP2 9.1LOA 13AP22",1548.24,1,"936516",0,0,0,0,"0LTFL22A","L&T FIN SRII OP2 9.1LOA 13AP22","","","","","","","","","","",1032.16,1000,"INE027E07915",1332.97,1135.5,0,0,"","","","0LTFL22A"
"936518","LTFN17","DR","9.1% L&T Finance Ltd. Mar 24",1200,1,"936518",0,0,0,0,"91LTFL24","9.1% L&T Finance Ltd. Mar 24","","","","","","","","","","",800,1000,"INE027E07923",0,0,0,0,"","","","91LTFL24"
"936520","LTFN18","DR","9.25% L&T Finance Ltd. Mar 24",1284,1,"936520",0,0,0,0,"925LTFL24","9.25% L&T Finance Ltd. Mar 24","","","","","","","","","","",856,1000,"INE027E07931",1175,1006.22,0,0,"","","","925LTFL24"
"936522","LTFN19","DR","8.75% L&T Finance Ltd. Mar 24",1200,1,"936522",0,0,0,0,"875LTFL24","8.75% L&T Finance Ltd. Mar 24","","","","","","","","","","",800,1000,"INE027E07949",0,0,0,0,"","","","875LTFL24"
"936524","LTFN20","DR","8.89% L&T Finance Ltd. Mar 24",1212.66,1,"936524",0,0,0,0,"889LTFL24","8.89% L&T Finance Ltd. Mar 24","","","","","","","","","","",808.44,1000,"INE027E07956",1111,965.01,0,0,"","","","889LTFL24"
"936526","LTFN21","DR","9.2% L&T Finance Ltd. Mar 29",1200,1,"936526",0,0,0,0,"92LTFL29","9.2% L&T Finance Ltd. Mar 29","","","","","","","","","","",800,1000,"INE027E07964",1000,1000,0,0,"","","","92LTFL29"
"936528","LTFN22","DR","9.35% L&T Finance Ltd. Mar 29",1344,1,"936528",0,0,0,0,"935LTFL29","9.35% L&T Finance Ltd. Mar 29","","","","","","","","","","",896,1000,"INE027E07972",1250,988.4,0,0,"","","","935LTFL29"
"936530","LTFN23","DR","8.84% L&T Finance Ltd. Mar 29",1284,1,"936530",0,0,0,0,"884LTFL29","8.84% L&T Finance Ltd. Mar 29","","","","","","","","","","",856,1000,"INE027E07980",1070,1010,0,0,"","","","884LTFL29"
"936532","LTFN24","DR","8.98% L&T Finance Ltd. Mar 29",1266.12,1,"936532",0,0,0,0,"898LTFL29","8.98% L&T Finance Ltd. Mar 29","","","","","","","","","","",844.08,1000,"INE027E07998",1190,1050,0,0,"","","","898LTFL29"
"936552","LTFN25","DR","L&T FIN SR1 OP1 8.7 LOA 15AP22",1234.8,1,"936552",0,0,0,0,"87LTFL22","L&T FIN SR1 OP1 8.7 LOA 15AP22","","","","","","","","","","",823.2,1000,"INE027E07AA4",1080,923,0,0,"","","","87LTFL22"
"936554","LTFN26","DR","L&T FIN SRI OP2 8.9 LOA 15AP22",1294.08,1,"936554",0,0,0,0,"89LTFL22","L&T FIN SRI OP2 8.9 LOA 15AP22","","","","","","","","","","",862.72,1000,"INE027E07AB2",1089,1005,0,0,"","","","89LTFL22"
"936556","LTFN27","DR","L&T FIN SRII OP1 LOA 15AP22",1200,1,"936556",0,0,0,0,"0LTFL22B","L&T FIN SRII OP1 LOA 15AP22","","","","","","","","","","",800,1000,"INE027E07AC0",0,0,0,0,"","","","0LTFL22B"
"936558","LTFN28","DR","L&T FIN SRII OP2 LOA 15AP22",1538.4,1,"936558",0,0,0,0,"0LTFL22C","L&T FIN SRII OP2 LOA 15AP22","","","","","","","","","","",1025.6,1000,"INE027E07AD8",1427.75,1181.02,0,0,"","","","0LTFL22C"
"936560","LTFN29","DR","8.8% L&T Finance Ltd. Apr 24",1260,1,"936560",0,0,0,0,"88LTFL24","8.8% L&T Finance Ltd. Apr 24","","","","","","","","","","",840,1000,"INE027E07AE6",1050,1000,0,0,"","","","88LTFL24"
"936562","LTFN30","DR","9% L&T Finance Ltd. Apr 24",1270.8,1,"936562",0,0,0,0,"9LTFL24","9% L&T Finance Ltd. Apr 24","","","","","","","","","","",847.2,1000,"INE027E07AF3",1098,1000.11,0,0,"","","","9LTFL24"
"936564","LTFN31","DR","8.48% L&T Finance Ltd. Apr 24",1057.2,1,"936564",0,0,0,0,"848LTFL24","8.48% L&T Finance Ltd. Apr 24","","","","","","","","","","",704.8,1000,"INE027E07AG1",1184.4,881,0,0,"","","","848LTFL24"
"936566","LTFN32","DR","8.66% L&T Finance Ltd. Apr 24",1203.6,1,"936566",0,0,0,0,"866LTFL24","8.66% L&T Finance Ltd. Apr 24","","","","","","","","","","",802.4,1000,"INE027E07AH9",1049.99,902.4,0,0,"","","","866LTFL24"
"936568","LTFN33","DR","0% L&T Finance Ltd. Apr 24",1200,1,"936568",0,0,0,0,"0LTFL24","0% L&T Finance Ltd. Apr 24","","","","","","","","","","",800,1000,"INE027E07AI7",0,0,0,0,"","","","0LTFL24"
"936570","LTFN34","DR","0% L&T Finance Ltd. Apr 24",1758,1,"936570",0,0,0,0,"0LTFL24A","0% L&T Finance Ltd. Apr 24","","","","","","","","","","",1172,1000,"INE027E07AJ5",1498.99,1260,0,0,"","","","0LTFL24A"
"936572","LTFN35","DR","8.85% L&T Finance Ltd. Apr 27",1299.36,1,"936572",0,0,0,0,"885LTFL27","8.85% L&T Finance Ltd. Apr 27","","","","","","","","","","",866.24,1000,"INE027E07AK3",0,0,0,0,"","","","885LTFL27"
"936574","LTFN36","DR","9.05% L&T Finance Ltd. Apr 27",1284,1,"936574",0,0,0,0,"905LTFL27","9.05% L&T Finance Ltd. Apr 27","","","","","","","","","","",856,1000,"INE027E07AL1",1209,1012.01,0,0,"","","","905LTFL27"
"936576","LTFN37","DR","8.52% L&T Finance Ltd. Apr 27",1200,1,"936576",0,0,0,0,"852LTFL27","8.52% L&T Finance Ltd. Apr 27","","","","","","","","","","",800,1000,"INE027E07AM9",0,0,0,0,"","","","852LTFL27"
"936578","LTFN38","DR","8.7% L&T Finance Ltd. Apr 27",1230.12,1,"936578",0,0,0,0,"87LTFL27","8.7% L&T Finance Ltd. Apr 27","","","","","","","","","","",820.08,1000,"INE027E07AN7",1080.01,1000,0,0,"","","","87LTFL27"
"936995","LTFN39","DR","8.25% L&T Finance Ltd. Dec 22",1202.4,1,"936995",0,0,0,0,"825LTFL22","8.25% L&T Finance Ltd. Dec 22","","","","","","","","","","",801.6,1000,"INE027E07AR8",1002,1000,1002,1000,"","","","825LTFL22"
"936997","LTFN40","DR","8.45% L&T Finance Ltd. Dec 22",1284.12,1,"936997",0,0,0,0,"845LTFL22","8.45% L&T Finance Ltd. Dec 22","","","","","","","","","","",856.08,1000,"INE027E07AS6",1186.8,1010,1186.8,902.4,"","","","845LTFL22"
"936999","LTFN41","DR","0% L&T Finance Ltd. Dec 22",1200,1,"936999",0,0,0,0,"0LTFL22AA","0% L&T Finance Ltd. Dec 22","","","","","","","","","","",800,1000,"INE027E07AT4",0,0,0,0,"","","","0LTFL22AA"
"937001","LTFN42","DR","0% L&T Finance Ltd. Dec 22",1521.6,1,"937001",0,0,0,0,"0LTFL22BB","0% L&T Finance Ltd. Dec 22","","","","","","","","","","",1014.4,1000,"INE027E07AU2",1270,1180,1270,951.05,"","","","0LTFL22BB"
"937003","LTFN43","DR","7.96% L&T Finance Ltd. Dec 22",1200,1,"937003",0,0,0,0,"796LTFL22","7.96% L&T Finance Ltd. Dec 22","","","","","","","","","","",800,1000,"INE027E07AV0",0,0,0,0,"","","","796LTFL22"
"937005","LTFN44","DR","8.15% L&T Finance Ltd. Dec 22",1215.6,1,"937005",0,0,0,0,"815LTFL22","8.15% L&T Finance Ltd. Dec 22","","","","","","","","","","",810.4,1000,"INE027E07AW8",1035,975,1253.99,825.4,"","","","815LTFL22"
"937007","LTFN45","DR","8.45% L&T Finance Ltd. Dec 24",1282.8,1,"937007",0,0,0,0,"845LTFL24","8.45% L&T Finance Ltd. Dec 24","","","","","","","","","","",855.2,1000,"INE027E07AX6",1069,1000,1137,1000,"","","","845LTFL24"
"937009","LTFN46","DR","8.6% L&T Finance Ltd. Dec 24",1300.8,1,"937009",0,0,0,0,"86LTFL24","8.6% L&T Finance Ltd. Dec 24","","","","","","","","","","",867.2,1000,"INE027E07AY4",1130,1015.61,1210.5,900,"","","","86LTFL24"
"937011","LTFN47","DR","8.15% L&T Finance Ltd. Dec 24",1499.98,1,"937011",0,0,0,0,"815LTFL24","8.15% L&T Finance Ltd. Dec 24","","","","","","","","","","",1000,1000,"INE027E07AZ1",1249.99,1001.01,1249.99,874.11,"","","","815LTFL24"
"937013","LTFN48","DR","8.29% L&T Finance Ltd. Dec 24",1206.66,1,"937013",0,0,0,0,"829LTFL24","8.29% L&T Finance Ltd. Dec 24","","","","","","","","","","",804.44,1000,"INE027E07BA2",1117,902.4,1264.99,902.4,"","","","829LTFL24"
"937015","LTFN49","DR","8.5% L&T Finance Ltd. Dec 26",1200,1,"937015",0,0,0,0,"85LTFL26","8.5% L&T Finance Ltd. Dec 26","","","","","","","","","","",800,1000,"INE027E07BB0",0,0,0,0,"","","","85LTFL26"
"937017","LTFN50","DR","8.65% L&T Finance Ltd. Dec 26",1308,1,"937017",0,0,0,0,"865LTFL26","8.65% L&T Finance Ltd. Dec 26","","","","","","","","","","",872,1000,"INE027E07BC8",1180.5,1020,1225.4,950,"","","","865LTFL26"
"959666","LTFN52","DR","L AND T INFR FIN 8.10  28JU30",1260000,1,"959666",0,0,0,0,"81LIF30","L AND T INFR FIN 8.10  28JU30","","","","","","","","","","",840000,1000000,"INE691I07EO1",0,0,0,0,"","","","81LIF30"
"959993","LTFN55","DR","L & T INF FIN 7.66 09SP30",1200000,1,"959993",0,0,0,0,"766LTIFCL30","L & T INF FIN 7.66 09SP30","","","","","","","","","","",800000,1000000,"INE691I07EU8",0,0,0,0,"","","","766LTIFCL30"
"934781","LTFNCD","DR","L&T FINANCE 9.51% NCD 17SP14",1212,1,"934781",0,0,0,0,"LTNCDI","L&T FINANCE 9.51% NCD 17SP14","","","","","","","","","","",808,1000,"INE523E07426",1031,987,1300,952.51,"","","","LTNCDI"
"934782","LTFND2","DR","L&T FINANCE 9.62% NCD 17SP14",1245.78,1,"934782",0,0,0,0,"LTNCDII","L&T FINANCE 9.62% NCD 17SP14","","","","","","","","","","",830.52,1000,"INE523E07434",1113.88,975,1224,961,"","","","LTNCDII"
"934783","LTFND3","DR","L&T FINANCE 9.95% NCD 17JN17",2280,1,"934783",0,0,0,0,"LTNCDIII","L&T FINANCE 9.95% NCD 17JN17","","","","","","","","","","",1520,1000,"INE523E07442",1999.75,1705,1999.75,1076,"","","","LTNCDIII"
"934784","LTFND4","DR","L&T FINANCE 10.24% NCD 17SP19",1251.6,1,"934784",0,0,0,0,"LTNCDIV","L&T FINANCE 10.24% NCD 17SP19","","","","","","","","","","",834.4,1000,"INE523E07459",1064.98,1000,1180,996,"","","","LTNCDIV"
"934790","LTFND5","DR","L&T FINANCE 8.4% NCD 08MR13",1242,1,"934790",0,0,0,0,"LNTF2010AI","L&T FINANCE 8.4% NCD 08MR13","","","","","","","","","","",828.01,1000,"INE523E07475",1039.98,901,1064,901,"","","","LNTF2010AI"
"934791","LTFND6","DR","L&T FINANCE 8.5% NCD 08MR13",1293.96,1,"934791",0,0,0,0,"LNTF2010AII","L&T FINANCE 8.5% NCD 08MR13","","","","","","","","","","",862.65,1000,"INE523E07483",1084.99,960,1120,855,"","","","LNTF2010AII"
"961738","LTFND7","DR","L&T INF FIN SR2 8.7% BD 24MR22",2754,1,"961738",0,0,0,0,"870LNT22B","L&T INF FIN SR2 8.7% BD 24MR22","","","","","","","","","","",1836,1000,"INE691I07307",2349,2135.1,2349,1200,"","","","870LNT22B"
"961721","LTFND8","DR","L&T INF FIN SR1 9% BD 10JN22",1298.4,1,"961721",0,0,0,0,"LTINF90122I","L&T INF FIN SR1 9% BD 10JN22","","","","","","","","","","",865.6,1000,"INE691I07265",1150,1010,1728,902.06,"","","","LTINF90122I"
"51076","LTFOFS","DR","L & T FINANCE HOLDINGS LTD OFS",0,1,"51076",0,0,0,0,"LNTFH","L & T FINANCE HOLDINGS LTD OFS","","","","","","","","","","",0,10,"INE000000076",0,0,0,0,"","","","LNTFH"
"715001","LTFPR2","DR","L&T FIN HOLDG 9.00 PREF 15OT18",124.2,1,"715001",0,0,0,0,"9LTFIN18PRF","L&T FIN HOLDG 9.00 PREF 15OT18","","","","","","","","","","",82.8,100,"INE498L04035",112,100,140,88.5,"","","","9LTFIN18PRF"
"715014","LTFPR5","DR","L & T FIN HOL 8.15% PRF 06MY20",120,1,"715014",0,0,0,0,"815LTFH2020","L & T FIN HOL 8.15% PRF 06MY20","","","","","","","","","","",80,100,"INE498L04084",108.53,91,125,91,"","","","815LTFH2020"
"715027","LTFPR6","DR","L&T FIN HOL 8.95 PRF 12OT21",124.68,1,"715027",0,0,0,0,"895LTFHL21","L&T FIN HOL 8.95 PRF 12OT21","","","","","","","","","","",83.12,100,"INE498L04092",110.05,99.7,0,0,"","","","895LTFHL21"
"715032","LTFPR8","DR","L AND T FIN HO 7.95 PR 20JN23",115.2,1,"715032",0,0,0,0,"795LTFHL23","L AND T FIN HO 7.95 PR 20JN23","","","","","","","","","","",76.8,1000,"INE498L04134",120,65.25,120,65.25,"","","","795LTFHL23"
"750652","LTFRE1","C","L AND T FIN HOLDING RIGHT ISSU",34.16,1,"750652",0,0,0,0,"L&TFH-RE","L AND T FIN HOLDING RIGHT ISSU","","","","","","","","","","",14.64,10,"INE498L20015",31.4,18.55,31.4,18.55,"","","","L&TFH-RE"
"961722","LTFTR1","DR","L&T INF FIN SR2 9% BD 10JN22",2823.6,1,"961722",0,0,0,0,"LTINF9122II","L&T INF FIN SR2 9% BD 10JN22","","","","","","","","","","",1882.4,1000,"INE691I07273",2357,2185,2488.32,1200,"","","","LTINF9122II"
"961737","LTFTR2","DR","L&T INF FIN SR1 8.7% BD 24MR22",1297.2,1,"961737",0,0,0,0,"870LNT22A","L&T INF FIN SR1 8.7% BD 24MR22","","","","","","","","","","",864.8,1000,"INE691I07299",1132,1000,2985.98,875,"","","","870LNT22A"
"540005","LTINFO","DR","LTIMINDTREE LIMITED",6124.95,1,"540005",0,0,0,0,"LTIM","LTIMINDTREE LIMITED","","","","","","","","","","",5011.35,1,"INE214T01019",5668.25,4120,7595.25,595,"","","","LTIM"
"51128","LTIOFS","DR","LARSEN & TOUBRO INFOTE LTD OFS",0,1,"51128",0,0,0,0,"LTI","LARSEN & TOUBRO INFOTE LTD OFS","","","","","","","","","","",0,10,"INE000000128",0,0,0,0,"","","","LTI"
"532783","LTOVER","DR","LT FOODS LIMITED",269,1,"532783",0,0,0,0,"LTFOODS","LT FOODS LIMITED","","","","","","","","","","",179.4,1,"INE818H01020",234.45,90.11,446,2.61,"","","","LTFOODS"
"540115","LTTEC","DR","L&T TECHNOLOGIES LIMITED",5418.05,1,"540115",0,0,0,0,"LTTS","L&T TECHNOLOGIES LIMITED","","","","","","","","","","",4432.95,2,"INE010V01017",4974.25,3218,5958.1,671,"","","","LTTS"
"51127","LTTOFS","DR","L&T TECHNOLOGIES LIMITED OFS",0,1,"51127",0,0,0,0,"LTTS","L&T TECHNOLOGIES LIMITED OFS","","","","","","","","","","",0,2,"INE000000127",0,0,0,0,"","","","LTTS"
